INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-159519
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-159521
Shoplifting,10500 KING GEORGE BLVD,10,2019,19-159558
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-159673
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-159948
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-160485
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-160484
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-160729
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-161284
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-161649
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-161755
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-161787
Shoplifting,10500 KING GEORGE BLVD,10,2019,19-161861
Shoplifting,10400 KING GEORGE BLVD,10,2019,19-161874
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-161909
Shoplifting,10800 CITY PKWY,10,2019,19-162177
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-162230
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-162268
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-162310
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-162384
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-162472
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-162889
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-162915
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-162930
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-163372
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-163466
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-163570
Shoplifting,10400 KING GEORGE BLVD,10,2019,19-163694
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-164010
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-164023
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-164081
Shoplifting,9500 132ND ST,10,2019,19-164219
Shoplifting,13600 102ND AVE,10,2019,19-164478
Shoplifting,KING GEORGE BLVD / 108TH AVE,10,2019,19-164683
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-164752
Shoplifting,10800 CITY PKWY,10,2019,19-165160
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-165953
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-166840
Shoplifting,13600 102ND AVE,10,2019,19-168004
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-168123
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-168261
Shoplifting,9900 KING GEORGE BLVD,10,2019,19-168489
Shoplifting,13400 102ND AVE,9,2019,19-142700
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157229
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157304
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-157385
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-157456
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-162761
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-164044
Shoplifting,10100 KING GEORGE BLVD,10,2019,19-165400
Shoplifting,WHALLEY BLVD / 102ND AVE,10,2019,19-165588
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-168171
Shoplifting,10700 KING GEORGE BLVD,10,2019,19-169397
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-153312
Shoplifting,13600 102ND AVE,10,2019,19-154394
Shoplifting,12700 110TH AVE,10,2019,19-156437
Shoplifting,10300 KING GEORGE BLVD,10,2019,19-166438
Shoplifting,10300 152ND ST,9,2019,19-140630
Shoplifting,14600 104TH AVE,10,2019,19-151907
Shoplifting,10300 152ND ST,10,2019,19-152147
Shoplifting,10300 152ND ST,10,2019,19-152255
Shoplifting,14600 104TH AVE,10,2019,19-152620
Shoplifting,10300 152ND ST,10,2019,19-152818
Shoplifting,10400 152ND ST,10,2019,19-152889
Shoplifting,14600 104TH AVE,10,2019,19-152986
Shoplifting,15400 FRASER HWY,10,2019,19-153192
Shoplifting,10300 152ND ST,10,2019,19-153350
Shoplifting,8900 152ND ST,10,2019,19-153393
Shoplifting,14600 104TH AVE,10,2019,19-153639
Shoplifting,10300 152ND ST,10,2019,19-153950
Shoplifting,14600 104TH AVE,10,2019,19-154368
Shoplifting,8900 152ND ST,10,2019,19-154441
Shoplifting,14600 104TH AVE,10,2019,19-154512
Shoplifting,10300 152ND ST,10,2019,19-154569
Shoplifting,14600 104TH AVE,10,2019,19-154584
Shoplifting,14600 104TH AVE,10,2019,19-154977
Shoplifting,104TH AVE / 152ND ST,10,2019,19-155441
Shoplifting,10300 152ND ST,10,2019,19-155488
Shoplifting,14600 104TH AVE,10,2019,19-155586
Shoplifting,10300 152ND ST,10,2019,19-156106
Shoplifting,14600 104TH AVE,10,2019,19-156164
Shoplifting,14600 104TH AVE,10,2019,19-156188
Shoplifting,14600 104TH AVE,10,2019,19-156331
Shoplifting,8900 152ND ST,10,2019,19-156562
Shoplifting,10100 152ND ST,10,2019,19-156592
Shoplifting,10100 152ND ST,10,2019,19-156647
Shoplifting,10300 152ND ST,10,2019,19-156781
Shoplifting,16600 FRASER HWY,10,2019,19-156853
Shoplifting,14600 104TH AVE,10,2019,19-156883
Shoplifting,14300 104TH AVE,10,2019,19-156901
Shoplifting,14600 104TH AVE,10,2019,19-157161
Shoplifting,10300 152ND ST,10,2019,19-157256
Shoplifting,9000 152ND ST,10,2019,19-157384
Shoplifting,10300 152ND ST,10,2019,19-157462
Shoplifting,15300 FRASER HWY,10,2019,19-157705
Shoplifting,14600 104TH AVE,10,2019,19-157867
Shoplifting,14600 104TH AVE,10,2019,19-157885
Shoplifting,10300 152ND ST,10,2019,19-157920
Shoplifting,10300 152ND ST,10,2019,19-157935
Shoplifting,10300 152ND ST,10,2019,19-157938
Shoplifting,14600 104TH AVE,10,2019,19-158045
Shoplifting,14600 104TH AVE,10,2019,19-158406
Shoplifting,10300 152ND ST,10,2019,19-158453
Shoplifting,10300 152ND ST,10,2019,19-158504
Shoplifting,10300 152ND ST,10,2019,19-158544
Shoplifting,15100 96TH AVE,10,2019,19-159373
Shoplifting,15200 101ST AVE,10,2019,19-159610
Shoplifting,14600 104TH AVE,10,2019,19-159836
Shoplifting,10300 152ND ST,10,2019,19-160119
Shoplifting,10300 152ND ST,10,2019,19-160125
Shoplifting,14600 104TH AVE,10,2019,19-160133
Shoplifting,15100 104TH AVE,10,2019,19-160175
Shoplifting,15300 FRASER HWY,10,2019,19-160564
Shoplifting,14600 104TH AVE,10,2019,19-160679
Shoplifting,15900 FRASER HWY,10,2019,19-160992
Shoplifting,10300 152ND ST,10,2019,19-161172
Shoplifting,10100 152ND ST,10,2019,19-161245
Shoplifting,15900 FRASER HWY,10,2019,19-161769
Shoplifting,14600 104TH AVE,10,2019,19-161814
Shoplifting,10400 152ND ST,10,2019,19-161858
Shoplifting,14600 104TH AVE,10,2019,19-161911
Shoplifting,14600 104TH AVE,10,2019,19-161964
Shoplifting,14600 104TH AVE,10,2019,19-162343
Shoplifting,8900 152ND ST,10,2019,19-162813
Shoplifting,14600 104TH AVE,10,2019,19-162905
Shoplifting,10300 152ND ST,10,2019,19-163347
Shoplifting,10300 152ND ST,10,2019,19-163377
Shoplifting,10300 152ND ST,10,2019,19-163395
Shoplifting,10400 152ND ST,10,2019,19-163398
Shoplifting,10300 152ND ST,10,2019,19-163546
Shoplifting,10300 152ND ST,10,2019,19-165563
Shoplifting,8800 152ND ST,10,2019,19-165703
Shoplifting,10300 152ND ST,10,2019,19-165742
Shoplifting,10300 152ND ST,10,2019,19-165820
Shoplifting,10300 152ND ST,10,2019,19-165915
Shoplifting,10300 152ND ST,10,2019,19-165935
Shoplifting,10300 152ND ST,10,2019,19-166768
Shoplifting,14600 104TH AVE,10,2019,19-167112
Shoplifting,14600 104TH AVE,10,2019,19-167569
Shoplifting,10100 152ND ST,10,2019,19-167613
Shoplifting,10400 152ND ST,10,2019,19-168052
Shoplifting,10300 152ND ST,10,2019,19-168238
Shoplifting,10300 152ND ST,10,2019,19-169006
Shoplifting,9900 152ND ST,10,2019,19-169014
Shoplifting,10300 152ND ST,10,2019,19-169234
Shoplifting,10300 152ND ST,10,2019,19-169454
Shoplifting,10300 152ND ST,5,2019,19-73976
Shoplifting,10300 152ND ST,10,2019,19-154033
Shoplifting,10300 152ND ST,10,2019,19-157984
Shoplifting,10400 152ND ST,10,2019,19-161236
Shoplifting,8900 152ND ST,10,2019,19-162726
Shoplifting,10300 152ND ST,10,2019,19-164679
Shoplifting,10300 152ND ST,10,2019,19-157726
Shoplifting,10300 152ND ST,10,2019,19-161763
Shoplifting,7100 KING GEORGE BLVD,10,2019,19-152183
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-152186
Shoplifting,7400 KING GEORGE BLVD,10,2019,19-152264
Shoplifting,6900 KING GEORGE BLVD,10,2019,19-152673
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-152760
Shoplifting,7400 KING GEORGE BLVD,10,2019,19-152841
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-152890
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-152951
Shoplifting,7300 KING GEORGE BLVD,10,2019,19-153391
Shoplifting,7100 138TH ST,10,2019,19-154767
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-154802
Shoplifting,7400 KING GEORGE BLVD,10,2019,19-155507
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-155512
Shoplifting,7300 KING GEORGE BLVD,10,2019,19-155967
Shoplifting,7300 KING GEORGE BLVD,10,2019,19-156235
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-156537
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-156627
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-156671
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-157083
Shoplifting,12100 72ND AVE,10,2019,19-157266
Shoplifting,12100 NORDEL WAY,10,2019,19-157417
Shoplifting,8000 KING GEORGE BLVD,10,2019,19-157671
Shoplifting,8000 KING GEORGE BLVD,10,2019,19-158150
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-158501
Shoplifting,12400 88TH AVE,10,2019,19-159411
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-160003
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-160432
Shoplifting,7400 KING GEORGE BLVD,10,2019,19-160556
Shoplifting,7100 138TH ST,10,2019,19-161004
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-161641
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-161784
Shoplifting,12100 NORDEL WAY,10,2019,19-161928
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-162328
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-162344
Shoplifting,12100 72ND AVE,10,2019,19-162871
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-163013
Shoplifting,12800 80TH AVE,10,2019,19-163307
Shoplifting,7100 138TH ST,10,2019,19-163521
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-163615
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-163833
Shoplifting,137TH ST / 74TH AVE,10,2019,19-163964
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-164040
Shoplifting,7400 KING GEORGE BLVD,10,2019,19-164134
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-164357
Shoplifting,7300 KING GEORGE BLVD,10,2019,19-165036
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-165093
Shoplifting,12000 80TH AVE,10,2019,19-165276
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-165599
Shoplifting,6900 KING GEORGE BLVD,10,2019,19-167619
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-167702
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-168141
Shoplifting,7400 KING GEORGE BLVD,10,2019,19-168257
Shoplifting,7500 KING GEORGE BLVD,10,2019,19-168291
Shoplifting,7300 KING GEORGE BLVD,10,2019,19-168374
Shoplifting,7300 KING GEORGE BLVD,10,2019,19-168802
Shoplifting,7400 KING GEORGE BLVD,10,2019,19-169187
Shoplifting,12100 72ND AVE,9,2019,19-142955
Shoplifting,7100 138TH ST,10,2019,19-159435
Shoplifting,18700 FRASER HWY,10,2019,19-155149
Shoplifting,17600 60TH AVE,10,2019,19-156386
Shoplifting,17700 56TH AVE,10,2019,19-156509
Shoplifting,6400 176TH ST,10,2019,19-157335
Shoplifting,19100 72ND AVE,10,2019,19-157561
Shoplifting,19100 72ND AVE,10,2019,19-158611
Shoplifting,6400 176TH ST,10,2019,19-158952
Shoplifting,19100 FRASER HWY,10,2019,19-159628
Shoplifting,19100 72ND AVE,10,2019,19-159735
Shoplifting,16700 64TH AVE,10,2019,19-160163
Shoplifting,17700 56TH AVE,10,2019,19-161086
Shoplifting,18700 FRASER HWY,10,2019,19-163176
Shoplifting,17700 64TH AVE,10,2019,19-163361
Shoplifting,17700 56TH AVE,10,2019,19-164586
Shoplifting,5900 184TH ST,10,2019,19-164608
Shoplifting,17700 64TH AVE,10,2019,19-165094
Shoplifting,18600 FRASER HWY,10,2019,19-166560
Shoplifting,18700 FRASER HWY,10,2019,19-168971
Shoplifting,5800 176TH ST,10,2019,19-168979
Shoplifting,16000 24TH AVE,10,2019,19-152121
Shoplifting,1600 152ND ST,10,2019,19-154380
Shoplifting,1600 152ND ST,10,2019,19-154538
Shoplifting,1600 152ND ST,10,2019,19-154968
Shoplifting,15300 24TH AVE,10,2019,19-155397
Shoplifting,15700 CROYDON DR,10,2019,19-160016
Shoplifting,15300 24TH AVE,10,2019,19-160555
Shoplifting,2500 160TH ST,10,2019,19-161506
Shoplifting,1600 152ND ST,10,2019,19-161679
Shoplifting,1600 152ND ST,10,2019,19-162811
Shoplifting,15300 24TH AVE,10,2019,19-163883
Shoplifting,1600 152ND ST,10,2019,19-165179
Shoplifting,2300 160TH ST,10,2019,19-165650
Shoplifting,2300 152ND ST,10,2019,19-166568
Shoplifting,15300 24TH AVE,10,2019,19-167495
Shoplifting,13900 16TH AVE,10,2019,19-167818
Shoplifting,2500 160TH ST,10,2019,19-168184
Shoplifting,15800 26TH AVE,10,2019,19-168293
Shoplifting,2300 160TH ST,10,2019,19-168947
Shoplifting,2300 160TH ST,10,2019,19-163278
Shoplifting,15300 24TH AVE,10,2019,19-159966
Fatal/Injury Collision,99TH AVE / 128TH ST,10,2019,19-151958
Fatal/Injury Collision,96TH AVE / 128TH ST,10,2019,19-152177
Fatal/Injury Collision,FRASER HWY / 140TH ST,10,2019,19-154657
Fatal/Injury Collision,12500 94A AVE,10,2019,19-155592
Fatal/Injury Collision,9000 KING GEORGE BLVD,10,2019,19-157880
Fatal/Injury Collision,13700 100TH AVE,10,2019,19-161063
Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,10,2019,19-161106
Fatal/Injury Collision,10100 KING GEORGE BLVD,10,2019,19-163165
Fatal/Injury Collision,138TH ST / 94A AVE,10,2019,19-165878
Fatal/Injury Collision,134TH ST / 91ST AVE,10,2019,19-167488
Fatal/Injury Collision,144TH ST / 88TH AVE,8,2019,19-126777
Fatal/Injury Collision,132ND ST / 98TH AVE,10,2019,19-155131
Fatal/Injury Collision,106TH AVE / 128TH ST,10,2019,19-160830
Fatal/Injury Collision,10100 KING GEORGE BLVD,10,2019,19-165149
Fatal/Injury Collision,14200 90TH AVE,10,2019,19-165906
Fatal/Injury Collision,112A AVE / 133A ST,10,2019,19-159523
Fatal/Injury Collision,12900 96TH AVE,10,2019,19-168021
Fatal/Injury Collision,128TH ST / 92ND AVE,10,2019,19-154899
Fatal/Injury Collision,132ND ST / OLD YALE RD,10,2019,19-155288
Fatal/Injury Collision,134B ST / 88TH AVE,10,2019,19-156651
Fatal/Injury Collision,SCOTT RD OFRP / KING GEORGE BLVD,10,2019,19-157041
Fatal/Injury Collision,FRASER HWY / 140TH ST,10,2019,19-157056
Fatal/Injury Collision,96TH AVE / 132ND ST,10,2019,19-157087
Fatal/Injury Collision,132ND ST / 115TH AVE,10,2019,19-157129
Fatal/Injury Collision,127TH ST / 96TH AVE,10,2019,19-158325
Fatal/Injury Collision,10900 140TH ST,10,2019,19-160017
Fatal/Injury Collision,104TH AVE / SCOTT RD,10,2019,19-160664
Fatal/Injury Collision,KING GEORGE BLVD / 92ND AVE,10,2019,19-161134
Fatal/Injury Collision,88TH AVE / 132ND ST,10,2019,19-161816
Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,10,2019,19-162093
Fatal/Injury Collision,12200 KING GEORGE BLVD,10,2019,19-162254
Fatal/Injury Collision,98TH AVE / KING GEORGE BLVD,10,2019,19-165477
Fatal/Injury Collision,FRASER HWY / WHALLEY BLVD,10,2019,19-166307
Fatal/Injury Collision,12300 103A AVE,10,2019,19-168147
Fatal/Injury Collision,104TH AVE / 127TH ST,10,2019,19-168161
Fatal/Injury Collision,132ND ST / 97TH AVE,9,2019,19-149033
Fatal/Injury Collision,108TH AVE / CITY PKWY,10,2019,19-159286
Fatal/Injury Collision,9700 116TH ST,7,2019,19-106107
Fatal/Injury Collision,120TH ST / 99TH AVE,10,2019,19-160838
Fatal/Injury Collision,9600 137TH ST,9,2019,19-151385
Fatal/Injury Collision,10200 GRACE RD,10,2019,19-152318
Fatal/Injury Collision,9800 KING GEORGE BLVD,10,2019,19-152394
Fatal/Injury Collision,12500 116TH AVE,10,2019,19-152418
Fatal/Injury Collision,96TH AVE / 128TH ST,10,2019,19-152631
Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,10,2019,19-152741
Fatal/Injury Collision,132A ST / 115TH AVE,10,2019,19-152922
Fatal/Injury Collision,124TH ST / 110TH AVE,10,2019,19-152940
Fatal/Injury Collision,BRIDGEVIEW DR / 112B AVE,10,2019,19-153277
Fatal/Injury Collision,HWY 17 / TANNERY RD OFRP,10,2019,19-153882
Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,10,2019,19-153887
Fatal/Injury Collision,96TH AVE / 132ND ST,10,2019,19-153936
Fatal/Injury Collision,KING GEORGE BLVD / 128TH ST,10,2019,19-154688
Fatal/Injury Collision,KING GEORGE BLVD / 132ND ST,10,2019,19-154910
Fatal/Injury Collision,10200 128TH ST,10,2019,19-155003
Fatal/Injury Collision,110TH AVE / 124TH ST,10,2019,19-155535
Fatal/Injury Collision,12100 BLOCK 96TH AVE,10,2019,19-156811
Fatal/Injury Collision,10600 KING GEORGE BLVD,10,2019,19-157148
Fatal/Injury Collision,11800 103A AVE,10,2019,19-157622
Fatal/Injury Collision,10300 SCOTT RD,10,2019,19-158488
Fatal/Injury Collision,12000 92A AVE,10,2019,19-158505
Fatal/Injury Collision,112A AVE / 133A ST,10,2019,19-159523
Fatal/Injury Collision,98TH AVE / 128TH ST,10,2019,19-159711
Fatal/Injury Collision,100TH AVE / 140TH ST,10,2019,19-159942
Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,10,2019,19-159968
Fatal/Injury Collision,SCOTT RD / OLD YALE RD,10,2019,19-160051
Fatal/Injury Collision,OLD YALE RD / HWY 17,10,2019,19-160240
Fatal/Injury Collision,HWY 17 / 124TH ST OFRP,10,2019,19-160268
Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,10,2019,19-160630
Fatal/Injury Collision,96TH AVE / 123A ST,10,2019,19-160691
Fatal/Injury Collision,12200 KING GEORGE BLVD,10,2019,19-160726
Fatal/Injury Collision,13400 92ND AVE,10,2019,19-160750
Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,10,2019,19-161047
Fatal/Injury Collision,96TH AVE / 138TH ST,10,2019,19-161165
Fatal/Injury Collision,132ND ST / 92ND AVE,10,2019,19-161248
Fatal/Injury Collision,140TH ST / 104TH AVE,10,2019,19-161743
Fatal/Injury Collision,12200 KING GEORGE BLVD,10,2019,19-161942
Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,10,2019,19-162068
Fatal/Injury Collision,13000 115TH AVE,10,2019,19-162309
Fatal/Injury Collision,9100 PRINCE CHARLES BLVD,10,2019,19-162595
Fatal/Injury Collision,134TH ST / 90TH AVE,10,2019,19-163170
Fatal/Injury Collision,92ND AVE / 132ND ST,10,2019,19-163183
Fatal/Injury Collision,CITY PKWY / CENTRAL AVE,10,2019,19-163340
Fatal/Injury Collision,KING GEORGE BLVD / 98A AVE,10,2019,19-163452
Fatal/Injury Collision,90TH AVE / 137A ST,10,2019,19-163568
Fatal/Injury Collision,ROBSON RD / ELEVATOR RD,10,2019,19-163893
Fatal/Injury Collision,9800 KING GEORGE BLVD,10,2019,19-164551
Fatal/Injury Collision,88TH AVE / QUEEN MARY BLVD,10,2019,19-165129
Fatal/Injury Collision,140TH ST / 89TH AVE,10,2019,19-165273
Fatal/Injury Collision,103A AVE / 132ND ST,10,2019,19-165686
Fatal/Injury Collision,132ND ST / KING GEORGE BLVD,10,2019,19-165735
Fatal/Injury Collision,110TH AVE / 131A ST,10,2019,19-166477
Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,10,2019,19-166520
Fatal/Injury Collision,13000 92ND AVE,10,2019,19-167792
Fatal/Injury Collision,12900 96TH AVE,10,2019,19-168021
Fatal/Injury Collision,136TH ST / 115TH AVE,10,2019,19-168399
Fatal/Injury Collision,12200 KING GEORGE BLVD,10,2019,19-168504
Fatal/Injury Collision,112A AVE / 128TH ST,10,2019,19-168506
Fatal/Injury Collision,11300 136TH ST,10,2019,19-168570
Fatal/Injury Collision,TURNING LANE / SCOTT RD,10,2019,19-168665
Fatal/Injury Collision,98TH AVE / KING GEORGE BLVD,10,2019,19-169648
Fatal/Injury Collision,FRASER HWY / KING GEORGE BLVD,9,2019,19-149038
Fatal/Injury Collision,10000 127B ST,9,2019,19-149316
Fatal/Injury Collision,10400 WHALLEY BLVD,9,2019,19-151355
Fatal/Injury Collision,12200 103A AVE,10,2019,19-155960
Fatal/Injury Collision,OLD YALE RD / SEMIAHMOO RD,10,2019,19-156322
Fatal/Injury Collision,12500 116TH AVE,10,2019,19-156635
Fatal/Injury Collision,13400 98TH AVE,10,2019,19-158593
Fatal/Injury Collision,96TH AVE / 128TH ST,10,2019,19-158809
Fatal/Injury Collision,HUNTLEY AVE / PRINCE CHARLES BLVD,10,2019,19-158957
Fatal/Injury Collision,94A AVE / 135TH ST,10,2019,19-160252
Fatal/Injury Collision,132A ST / 105A AVE,10,2019,19-160355
Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,10,2019,19-160562
Fatal/Injury Collision,102ND AVE / UNIVERSITY DR,10,2019,19-162465
Fatal/Injury Collision,10300 KING GEORGE BLVD,10,2019,19-163376
Fatal/Injury Collision,10300 CITY PKWY,10,2019,19-163526
Fatal/Injury Collision,102ND AVE / CITY PKWY,10,2019,19-163562
Fatal/Injury Collision,10600 KING GEORGE BLVD,10,2019,19-164604
Fatal/Injury Collision,10100 KING GEORGE BLVD,10,2019,19-165363
Fatal/Injury Collision,10700 KING GEORGE BLVD,9,2019,19-166195
Fatal/Injury Collision,10000 129A ST,10,2019,19-166857
Fatal/Injury Collision,13700 CENTRAL AVE,10,2019,19-166901
Fatal/Injury Collision,10700 139TH ST,10,2019,19-168313
Fatal/Injury Collision,12100 97TH AVE,10,2019,19-169407
Fatal/Injury Collision,TANNERY RD ONRP / HWY 17,8,2019,19-133952
Fatal/Injury Collision,11000 131A ST,9,2019,19-143331
