INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Theft from Motor Vehicle,12100 76A AVE,10,2020,20-166038
Theft from Motor Vehicle,5900 133RD ST,10,2020,20-166660
Theft from Motor Vehicle,7300 KING GEORGE BLVD,10,2020,20-166779
Theft from Motor Vehicle,7600 134TH ST,10,2020,20-167023
Theft from Motor Vehicle,6300 KING GEORGE BLVD,10,2020,20-167280
Theft from Motor Vehicle,7500 138TH ST,10,2020,20-167554
Theft from Motor Vehicle,6400 140TH ST,10,2020,20-167666
Theft from Motor Vehicle,15100 56TH AVE,10,2020,20-168343
Theft from Motor Vehicle,12200 78TH AVE,10,2020,20-168851
Theft from Motor Vehicle,15300 62A AVE,10,2020,20-168854
Theft from Motor Vehicle,12200 66TH AVE,10,2020,20-168998
Theft from Motor Vehicle,15000 60TH AVE,10,2020,20-169761
Theft from Motor Vehicle,15000 58TH AVE,10,2020,20-169835
Theft from Motor Vehicle,5500 148TH ST,10,2020,20-170438
Theft from Motor Vehicle,12700 BLOCK 63RD AVE,11,2020,20-170483
Theft from Motor Vehicle,13300 70A AVE,11,2020,20-170566
Theft from Motor Vehicle,144TH ST / 88TH AVE,11,2020,20-170774
Theft from Motor Vehicle,7600 143RD ST,11,2020,20-170989
Theft from Motor Vehicle,7500 SINCLAIR CRES,11,2020,20-171096
Theft from Motor Vehicle,13700 72ND AVE,11,2020,20-171433
Theft from Motor Vehicle,6700 KING GEORGE BLVD,11,2020,20-171488
Theft from Motor Vehicle,7100 133A ST,11,2020,20-171580
Theft from Motor Vehicle,13700 88TH AVE,11,2020,20-171805
Theft from Motor Vehicle,6100 121ST ST,11,2020,20-172254
Theft from Motor Vehicle,7000 124TH ST,11,2020,20-172449
Theft from Motor Vehicle,7100 124TH ST,11,2020,20-172463
Theft from Motor Vehicle,132ND ST / 64TH AVE,11,2020,20-172720
Theft from Motor Vehicle,13500 64TH AVE,11,2020,20-172742
Theft from Motor Vehicle,12400 73A AVE,11,2020,20-172752
Theft from Motor Vehicle,13400 81B AVE,11,2020,20-173026
Theft from Motor Vehicle,14300 68B AVE,11,2020,20-173034
Theft from Motor Vehicle,5900 135A ST,11,2020,20-173301
Theft from Motor Vehicle,14700 64TH AVE,11,2020,20-173951
Theft from Motor Vehicle,13300 78TH AVE,11,2020,20-173990
Theft from Motor Vehicle,8600 128TH ST,11,2020,20-174204
Theft from Motor Vehicle,6700 142ND ST,11,2020,20-174240
Theft from Motor Vehicle,13400 66A AVE,11,2020,20-174444
Theft from Motor Vehicle,12300 75TH AVE,11,2020,20-174457
Theft from Motor Vehicle,67TH AVE / 134TH ST,11,2020,20-174555
Theft from Motor Vehicle,150A ST / 72ND AVE,11,2020,20-174731
Theft from Motor Vehicle,66TH AVE / 121ST ST,11,2020,20-174974
Theft from Motor Vehicle,8100 132ND ST,11,2020,20-175377
Theft from Motor Vehicle,13400 83A AVE,11,2020,20-175380
Theft from Motor Vehicle,7800 120A ST,11,2020,20-175425
Theft from Motor Vehicle,13500 78TH AVE,11,2020,20-175538
Theft from Motor Vehicle,6400 KING GEORGE BLVD,11,2020,20-175569
Theft from Motor Vehicle,13300 82B AVE,11,2020,20-175647
Theft from Motor Vehicle,13300 72ND AVE,11,2020,20-175680
Theft from Motor Vehicle,6700 150B ST,11,2020,20-175876
Theft from Motor Vehicle,13500 87A AVE,11,2020,20-175886
Theft from Motor Vehicle,13500 84TH AVE,11,2020,20-175896
Theft from Motor Vehicle,8200 KING GEORGE BLVD,11,2020,20-175922
Theft from Motor Vehicle,7400 KING GEORGE BLVD,11,2020,20-176138
Theft from Motor Vehicle,6900 135TH ST,11,2020,20-176276
Theft from Motor Vehicle,12400 64TH AVE,11,2020,20-176598
Theft from Motor Vehicle,6200 130TH ST,10,2020,20-176708
Theft from Motor Vehicle,13000 COULTHARD RD,11,2020,20-177170
Theft from Motor Vehicle,13100 COULTHARD RD,11,2020,20-801046
Theft from Motor Vehicle,137TH ST / 72A AVE,11,2020,20-177502
Theft from Motor Vehicle,13100 COULTHARD RD,11,2020,20-177658
Theft from Motor Vehicle,7000 144B ST,11,2020,20-177680
Theft from Motor Vehicle,6700 140A ST,11,2020,20-177739
Theft from Motor Vehicle,13100 COULTHARD RD,11,2020,20-178059
Theft from Motor Vehicle,5800 123A ST,11,2020,20-178202
Theft from Motor Vehicle,15000 67TH AVE,11,2020,20-178218
Theft from Motor Vehicle,8500 143RD ST,11,2020,20-178221
Theft from Motor Vehicle,6700 137TH ST,11,2020,20-178289
Theft from Motor Vehicle,7000 133B ST,11,2020,20-178391
Theft from Motor Vehicle,13700 74TH AVE,11,2020,20-178808
Theft from Motor Vehicle,14500 76B AVE,11,2020,20-178820
Theft from Motor Vehicle,13700 74TH AVE,11,2020,20-179017
Theft from Motor Vehicle,12300 75TH AVE,11,2020,20-179199
Theft from Motor Vehicle,6100 133RD ST,11,2020,20-179484
Theft from Motor Vehicle,14300 57TH AVE,11,2020,20-179493
Theft from Motor Vehicle,6600 134TH ST,11,2020,20-179519
Theft from Motor Vehicle,125A ST / 66A AVE,10,2020,20-179696
Theft from Motor Vehicle,13900 74TH AVE,11,2020,20-180428
Theft from Motor Vehicle,12900 65TH AVE,11,2020,20-180607
Theft from Motor Vehicle,13700 64A AVE,11,2020,20-180653
Theft from Motor Vehicle,6700 122ND ST,11,2020,20-180697
Theft from Motor Vehicle,137TH ST / 72A AVE,11,2020,20-180733
Theft from Motor Vehicle,137TH ST / 72A AVE,11,2020,20-181014
Theft from Motor Vehicle,14500 55TH AVE,11,2020,20-181239
Theft from Motor Vehicle,14300 65TH AVE,11,2020,20-181473
Theft from Motor Vehicle,13200 56TH AVE,11,2020,20-182071
Theft from Motor Vehicle,8000 BLOCK KING GEORGE BLVD,11,2020,20-182105
Theft from Motor Vehicle,13000 72ND AVE,11,2020,20-182296
Theft from Motor Vehicle,13400 87A AVE,11,2020,20-182402
Theft from Motor Vehicle,14100 74TH AVE,11,2020,20-182952
Theft from Motor Vehicle,13500 77TH AVE,11,2020,20-183207
Theft from Motor Vehicle,7100 133RD ST,11,2020,20-184594
Theft from Motor Vehicle,13200 72ND AVE,11,2020,20-184632
Theft from Motor Vehicle,12100 72ND AVE,11,2020,20-184958
Theft from Motor Vehicle,14600 73A AVE,11,2020,20-801101
Theft from Motor Vehicle,17500 64TH AVE,9,2020,20-150836
Theft from Motor Vehicle,19300 69TH AVE,9,2020,20-150958
Theft from Motor Vehicle,19500 66TH AVE,9,2020,20-151285
Theft from Motor Vehicle,5000 176TH ST,9,2020,20-152393
Theft from Motor Vehicle,17700 57TH AVE,9,2020,20-152472
Theft from Motor Vehicle,6300 190TH ST,9,2020,20-152746
Theft from Motor Vehicle,56A AVE / 177B ST,10,2020,20-152755
Theft from Motor Vehicle,6200 181A ST,9,2020,20-153645
Theft from Motor Vehicle,17400 57TH AVE,9,2020,20-153710
Theft from Motor Vehicle,19500 56TH AVE,10,2020,20-154680
Theft from Motor Vehicle,176TH ST / 96TH AVE,10,2020,20-154783
Theft from Motor Vehicle,8300 170TH ST,10,2020,20-154826
Theft from Motor Vehicle,6500 184A ST,10,2020,20-155525
Theft from Motor Vehicle,6100 180A ST,10,2020,20-155891
Theft from Motor Vehicle,18900 56TH AVE,10,2020,20-155917
Theft from Motor Vehicle,17700 57TH AVE,10,2020,20-156384
Theft from Motor Vehicle,18400 96TH AVE,8,2020,20-156543
Theft from Motor Vehicle,6000 196TH ST,10,2020,20-157037
Theft from Motor Vehicle,5700 LANDMARK WAY,10,2020,20-159150
Theft from Motor Vehicle,17700 101ST AVE,10,2020,20-159182
Theft from Motor Vehicle,9700 188TH ST,10,2020,20-800922
Theft from Motor Vehicle,72A AVE / 192A ST,10,2020,20-159289
Theft from Motor Vehicle,5700 LANDMARK WAY,10,2020,20-159783
Theft from Motor Vehicle,68A AVE / 194A ST,10,2020,20-159851
Theft from Motor Vehicle,19300 94TH AVE,10,2020,20-161346
Theft from Motor Vehicle,16400 64TH AVE,10,2020,20-161820
Theft from Motor Vehicle,7000 177A ST,10,2020,20-161902
Theft from Motor Vehicle,6900 179A ST,10,2020,20-161952
Theft from Motor Vehicle,6400 195A ST,10,2020,20-800951
Theft from Motor Vehicle,18100 70TH AVE,10,2020,20-800953
Theft from Motor Vehicle,8200 171A ST,10,2020,20-162560
Theft from Motor Vehicle,19200 LANGLEY BPS,10,2020,20-162635
Theft from Motor Vehicle,6800 192ND ST,10,2020,20-162911
Theft from Motor Vehicle,7000 180TH ST,10,2020,20-163084
Theft from Motor Vehicle,19200 LANGLEY BPS,10,2020,20-163142
Theft from Motor Vehicle,18900 62A AVE,10,2020,20-163863
Theft from Motor Vehicle,5700 180TH ST,10,2020,20-163986
Theft from Motor Vehicle,9400 192ND ST,10,2020,20-164031
Theft from Motor Vehicle,18600 52ND AVE,8,2020,20-164474
Theft from Motor Vehicle,6400 176TH ST,10,2020,20-164576
Theft from Motor Vehicle,5900 176A ST,10,2020,20-164961
Theft from Motor Vehicle,193A ST / 65TH AVE,10,2020,20-165981
Theft from Motor Vehicle,18700 66TH AVE,10,2020,20-166293
Theft from Motor Vehicle,19100 72ND AVE,10,2020,20-166506
Theft from Motor Vehicle,6300 190TH ST,10,2020,20-167781
Theft from Motor Vehicle,172ND ST / 57TH AVE,10,2020,20-168111
Theft from Motor Vehicle,17100 84A AVE,10,2020,20-169036
Theft from Motor Vehicle,9000 187TH ST,10,2020,20-170270
Theft from Motor Vehicle,5700 185TH ST,11,2020,20-800998
Theft from Motor Vehicle,19400 92ND AVE,10,2020,20-170441
Theft from Motor Vehicle,7600 192ND ST,10,2020,20-170531
Theft from Motor Vehicle,7000 180TH ST,11,2020,20-170848
Theft from Motor Vehicle,19100 65TH AVE,11,2020,20-170899
Theft from Motor Vehicle,6900 180TH ST,11,2020,20-170968
Theft from Motor Vehicle,6900 180TH ST,10,2020,20-170973
Theft from Motor Vehicle,6300 SUNDANCE DR,11,2020,20-171214
Theft from Motor Vehicle,9500 190TH ST,10,2020,20-171429
Theft from Motor Vehicle,6700 178A ST,11,2020,20-171452
Theft from Motor Vehicle,17800 92ND AVE,10,2020,20-801004
Theft from Motor Vehicle,6000 176TH ST,11,2020,20-171906
Theft from Motor Vehicle,5400 184TH ST,11,2020,20-172011
Theft from Motor Vehicle,6800 183RD ST,10,2020,20-172428
Theft from Motor Vehicle,18900 55A AVE,11,2020,20-172431
Theft from Motor Vehicle,19200 70TH AVE,11,2020,20-173925
Theft from Motor Vehicle,16900 96TH AVE,11,2020,20-173946
Theft from Motor Vehicle,18300 FRASER HWY,11,2020,20-174203
Theft from Motor Vehicle,18600 68TH AVE,11,2020,20-174233
Theft from Motor Vehicle,8500 WILDWOOD PL,11,2020,20-174410
Theft from Motor Vehicle,18800 69A AVE,11,2020,20-174504
Theft from Motor Vehicle,19200 70TH AVE,11,2020,20-801031
Theft from Motor Vehicle,58TH AVE / 188TH ST,11,2020,20-175428
Theft from Motor Vehicle,17700 GOLDEN EARS WAY,10,2020,20-175495
Theft from Motor Vehicle,6600 184B ST,11,2020,20-176221
Theft from Motor Vehicle,8000 169TH ST,11,2020,20-177767
Theft from Motor Vehicle,19200 64TH AVE,11,2020,20-177776
Theft from Motor Vehicle,6700 195TH ST,11,2020,20-177905
Theft from Motor Vehicle,17800 56TH AVE,11,2020,20-178273
Theft from Motor Vehicle,7400 176TH ST,11,2020,20-178508
Theft from Motor Vehicle,18900 58TH AVE,11,2020,20-179901
Theft from Motor Vehicle,18500 66A AVE,11,2020,20-801063
Theft from Motor Vehicle,64TH AVE / 184TH ST,11,2020,20-180029
Theft from Motor Vehicle,58A AVE / 176TH ST,11,2020,20-182213
Theft from Motor Vehicle,19000 57TH AVE,11,2020,20-183077
Theft from Motor Vehicle,19500 FRASER HWY,11,2020,20-183117
Theft from Motor Vehicle,9500 192ND ST,11,2020,20-185127
Theft from Motor Vehicle,14700 32ND AVE,3,2020,20-800119
Theft from Motor Vehicle,1800 160TH ST,9,2020,20-151231
Theft from Motor Vehicle,2000 129TH ST,9,2020,20-151504
Theft from Motor Vehicle,3600 KING GEORGE BLVD,9,2020,20-151538
Theft from Motor Vehicle,17300 3A AVE,9,2020,20-151787
Theft from Motor Vehicle,12700 28TH AVE,9,2020,20-151791
Theft from Motor Vehicle,17900 20TH AVE,9,2020,20-152047
Theft from Motor Vehicle,17900 20TH AVE,9,2020,20-152063
Theft from Motor Vehicle,1700 146TH ST,10,2020,20-152359
Theft from Motor Vehicle,14000 17B AVE,9,2020,20-152419
Theft from Motor Vehicle,4600 KING GEORGE BLVD,10,2020,20-152515
Theft from Motor Vehicle,4000 BLOCK KING GEORGE BLVD,10,2020,20-152597
Theft from Motor Vehicle,16000 24TH AVE,10,2020,20-152620
Theft from Motor Vehicle,156TH ST / 28TH AVE,10,2020,20-152905
Theft from Motor Vehicle,2100 166TH ST,10,2020,20-153475
Theft from Motor Vehicle,15000 27A AVE,10,2020,20-153623
Theft from Motor Vehicle,17800 20TH AVE,10,2020,20-154937
Theft from Motor Vehicle,1400 164TH ST,10,2020,20-155424
Theft from Motor Vehicle,CRESCENT RD / 128TH ST,10,2020,20-156046
Theft from Motor Vehicle,2600 128TH ST,10,2020,20-156045
Theft from Motor Vehicle,24TH AVE / 148TH ST,10,2020,20-156147
Theft from Motor Vehicle,17500 HILLVIEW PL,10,2020,20-156272
Theft from Motor Vehicle,15800 27TH AVE,10,2020,20-156323
Theft from Motor Vehicle,2400 161A ST,10,2020,20-156521
Theft from Motor Vehicle,4300 KING GEORGE BLVD,10,2020,20-156737
Theft from Motor Vehicle,3100 167TH ST,10,2020,20-156901
Theft from Motor Vehicle,2100 180TH ST,10,2020,20-156954
Theft from Motor Vehicle,12400 24A AVE,10,2020,20-157008
Theft from Motor Vehicle,2800 162ND ST,10,2020,20-157015
Theft from Motor Vehicle,200 171ST ST,10,2020,20-800907
Theft from Motor Vehicle,16300 23A AVE,10,2020,20-157057
Theft from Motor Vehicle,16400 19TH AVE,10,2020,20-157096
Theft from Motor Vehicle,100 171ST ST,10,2020,20-157203
Theft from Motor Vehicle,2600 COUNTRY WOODS DR,10,2020,20-157240
Theft from Motor Vehicle,2500 144TH ST,10,2020,20-157264
Theft from Motor Vehicle,2300 172ND ST,10,2020,20-157281
Theft from Motor Vehicle,16400 19TH AVE,10,2020,20-157322
Theft from Motor Vehicle,100 171ST ST,10,2020,20-800912
Theft from Motor Vehicle,3400 148A ST,10,2020,20-800913
Theft from Motor Vehicle,14900 35TH AVE,10,2020,20-157749
Theft from Motor Vehicle,1800 LILAC DR,10,2020,20-158134
Theft from Motor Vehicle,2200 153A ST,10,2020,20-159050
Theft from Motor Vehicle,19000 34A AVE,10,2020,20-159082
Theft from Motor Vehicle,19000 27TH AVE,10,2020,20-159109
Theft from Motor Vehicle,2300 KING GEORGE BLVD,10,2020,20-159206
Theft from Motor Vehicle,2400 KING GEORGE BLVD,10,2020,20-159252
Theft from Motor Vehicle,1900 160TH ST,10,2020,20-159397
Theft from Motor Vehicle,19100 26TH AVE,10,2020,20-159604
Theft from Motor Vehicle,23RD AVE / 167A ST,10,2020,20-159640
Theft from Motor Vehicle,3000 KING GEORGE BLVD,10,2020,20-160344
Theft from Motor Vehicle,2300 CHANTRELL PARK DR,10,2020,20-160403
Theft from Motor Vehicle,1500 160A ST,10,2020,20-160420
Theft from Motor Vehicle,3100 KING GEORGE BLVD,10,2020,20-160687
Theft from Motor Vehicle,2500 161A ST,10,2020,20-160725
Theft from Motor Vehicle,2500 144TH ST,10,2020,20-160796
Theft from Motor Vehicle,17900 20TH AVE,10,2020,20-160981
Theft from Motor Vehicle,2300 150B ST,10,2020,20-161314
Theft from Motor Vehicle,2500 161A ST,10,2020,20-800942
Theft from Motor Vehicle,2000 165TH ST,10,2020,20-161582
Theft from Motor Vehicle,15200 20TH AVE,10,2020,20-162015
Theft from Motor Vehicle,15400 18TH AVE,10,2020,20-800955
Theft from Motor Vehicle,15500 26TH AVE,10,2020,20-162806
Theft from Motor Vehicle,2500 KING GEORGE BLVD,10,2020,20-162900
Theft from Motor Vehicle,15500 26TH AVE,10,2020,20-800961
Theft from Motor Vehicle,3100 167TH ST,10,2020,20-163501
Theft from Motor Vehicle,15500 36TH AVE,10,2020,20-163589
Theft from Motor Vehicle,2400 KING GEORGE BLVD,10,2020,20-163866
Theft from Motor Vehicle,17900 20TH AVE,10,2020,20-164486
Theft from Motor Vehicle,3200 156A ST,10,2020,20-164605
Theft from Motor Vehicle,1700 152ND ST,10,2020,20-164645
Theft from Motor Vehicle,15300 24TH AVE,10,2020,20-165141
Theft from Motor Vehicle,3000 152ND ST,10,2020,20-165191
Theft from Motor Vehicle,16600 18B AVE,10,2020,20-165636
Theft from Motor Vehicle,14600 36B AVE,10,2020,20-166001
Theft from Motor Vehicle,2500 KING GEORGE BLVD,10,2020,20-166065
Theft from Motor Vehicle,2000 151A ST,10,2020,20-166085
Theft from Motor Vehicle,900 166TH ST,10,2020,20-166665
Theft from Motor Vehicle,1800 141A ST,10,2020,20-167072
Theft from Motor Vehicle,2300 CRANLEY DR,10,2020,20-167296
Theft from Motor Vehicle,15500 26TH AVE,10,2020,20-167563
Theft from Motor Vehicle,1400 164TH ST,10,2020,20-167696
Theft from Motor Vehicle,16500 25TH AVE,10,2020,20-168129
Theft from Motor Vehicle,15200 36TH AVE,10,2020,20-168376
Theft from Motor Vehicle,17200 20TH AVE,10,2020,20-168973
Theft from Motor Vehicle,2800 152ND ST,10,2020,20-168996
Theft from Motor Vehicle,1700 SOUTHMERE CRES,10,2020,20-169367
Theft from Motor Vehicle,2500 124B ST,10,2020,20-169798
Theft from Motor Vehicle,2400 KING GEORGE BLVD,11,2020,20-170282
Theft from Motor Vehicle,2300 CRANLEY DR,11,2020,20-170326
Theft from Motor Vehicle,3400 148TH ST,11,2020,20-170447
Theft from Motor Vehicle,2400 KING GEORGE BLVD,10,2020,20-171056
Theft from Motor Vehicle,2000 151A ST,11,2020,20-171359
Theft from Motor Vehicle,3100 MCBRIDE AVE,10,2020,20-171979
Theft from Motor Vehicle,3100 MCBRIDE AVE,11,2020,20-172476
Theft from Motor Vehicle,2300 CRANLEY DR,11,2020,20-172624
Theft from Motor Vehicle,3400 151ST ST,11,2020,20-172642
Theft from Motor Vehicle,162ND ST / 23A AVE,10,2020,20-173535
Theft from Motor Vehicle,3700 190TH ST,11,2020,20-174975
Theft from Motor Vehicle,2600 143A ST,11,2020,20-175092
Theft from Motor Vehicle,2500 144TH ST,11,2020,20-175954
Theft from Motor Vehicle,24TH AVE / 148TH ST,11,2020,20-175953
Theft from Motor Vehicle,2100 166TH ST,11,2020,20-801042
Theft from Motor Vehicle,2900 KING GEORGE BLVD,11,2020,20-176611
Theft from Motor Vehicle,2700 150TH ST,11,2020,20-176684
Theft from Motor Vehicle,152ND ST / 17TH AVE,11,2020,20-176772
Theft from Motor Vehicle,1800 OCEAN SURF PL,11,2020,20-177173
Theft from Motor Vehicle,1700 156A ST,11,2020,20-177663
Theft from Motor Vehicle,13000 16TH AVE,11,2020,20-177729
Theft from Motor Vehicle,3900 191ST ST,11,2020,20-178352
Theft from Motor Vehicle,12500 21A AVE,11,2020,20-178368
Theft from Motor Vehicle,3000 152ND ST,11,2020,20-179110
Theft from Motor Vehicle,2400 160TH ST,11,2020,20-801062
Theft from Motor Vehicle,16100 8TH AVE,11,2020,20-180023
Theft from Motor Vehicle,3200 176TH ST,11,2020,20-180104
Theft from Motor Vehicle,18800 24TH AVE,11,2020,20-801077
Theft from Motor Vehicle,2300 KING GEORGE BLVD,11,2020,20-182491
Theft from Motor Vehicle,18100 16TH AVE,11,2020,20-182607
Theft from Motor Vehicle,188TH ST / 24TH AVE,11,2020,20-183165
Theft from Motor Vehicle,1700 144TH ST,11,2020,20-183552
Theft from Motor Vehicle,15900 HUMBERSIDE AVE,11,2020,20-183652
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-152459
Shoplifting,13600 102ND AVE,10,2020,20-152636
Shoplifting,9900 KING GEORGE BLVD,10,2020,20-152904
Shoplifting,10100 KING GEORGE BLVD,10,2020,20-153248
Shoplifting,10100 KING GEORGE BLVD,10,2020,20-153296
Shoplifting,10800 CITY PKWY,10,2020,20-153363
Shoplifting,12800 KING GEORGE BLVD,10,2020,20-153382
Shoplifting,13900 FRASER HWY,10,2020,20-153687
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-153823
Shoplifting,12900 115TH AVE,10,2020,20-153915
Shoplifting,10200 KING GEORGE BLVD,10,2020,20-154121
Shoplifting,10600 KING GEORGE BLVD,10,2020,20-154140
Shoplifting,12700 110TH AVE,10,2020,20-154617
Shoplifting,10100 KING GEORGE BLVD,10,2020,20-154650
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-154695
Shoplifting,10100 KING GEORGE BLVD,10,2020,20-154705
Shoplifting,10500 KING GEORGE BLVD,10,2020,20-154771
Shoplifting,12700 110TH AVE,10,2020,20-154828
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-154909
Shoplifting,13400 102ND AVE,10,2020,20-155245
Shoplifting,12700 110TH AVE,10,2020,20-155613
Shoplifting,12700 110TH AVE,10,2020,20-156140
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-156386
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-156508
Shoplifting,12800 96TH AVE,10,2020,20-156651
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-156677
Shoplifting,10200 CITY PKWY,10,2020,20-157124
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-157263
Shoplifting,10200 CITY PKWY,10,2020,20-157266
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-157618
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-157701
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-157712
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-157731
Shoplifting,12700 110TH AVE,10,2020,20-157778
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-157856
Shoplifting,10100 KING GEORGE BLVD,10,2020,20-158208
Shoplifting,12700 KING GEORGE BLVD,10,2020,20-158354
Shoplifting,10800 CITY PKWY,10,2020,20-158560
Shoplifting,RIVER RD / 117TH ST,10,2020,20-158603
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-158651
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-158768
Shoplifting,10300 KING GEORGE BLVD,10,2020,20-158780
